Switching to IMU channel 1,,,,,,,,,,
20:25.7,0,3.099,-2.942,8.748,-31.513,65.113,193.878,-0.266,-0.336,0.158
20:25.8,0,3.766,-3.491,8.904,-90.574,13.009,115.896,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:25.9,1,8.316,4.59,5.178,-73.391,170.574,2.713,-0.366,-0.231,-0.034
20:26.0,1,8.277,4.433,5.256,-84.035,152.557,23.096,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:26.1,0,3.609,-2.511,8.551,134.261,23.93,146.226,-0.266,-0.336,0.158
20:26.2,0,2.864,-2.393,9.297,131.757,30.261,236.452,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:26.3,1,7.688,4.08,6.512,-99.687,197.774,37.287,-0.366,-0.231,-0.034
20:26.4,1,7.257,4.511,6.59,2.017,212.243,120.139,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:26.5,0,2.55,-2.275,10.003,105.461,0.626,177.67,-0.266,-0.336,0.158
20:26.6,0,2.707,-2.432,10.081,157.913,41.113,283.757,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:26.7,1,6.159,3.53,8.198,-84.591,135.096,54.817,-0.366,-0.231,-0.034
20:26.8,1,5.962,3.295,8.591,-56.209,121.739,27.617,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:26.9,0,2.079,-2.001,9.65,154.852,-27.061,166.957,-0.266,-0.336,0.158
20:27.0,0,2.04,-1.451,10.12,203.27,-121.113,159.583,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:27.1,1,5.021,3.334,7.845,-25.878,245.148,-8.557,-0.366,-0.231,-0.034
20:27.2,1,4.864,2.471,8.787,-2.017,255.235,24.904,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:27.3,0,1.961,-0.196,10.513,192.348,-148.313,75.687,-0.266,-0.336,0.158
20:27.4,0,2.079,0.431,9.728,352.348,21.774,194.713,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:27.5,1,4.511,1.334,9.964,-26.713,213.704,9.183,-0.366,-0.231,-0.034
20:27.6,1,3.766,1.451,9.414,16.209,185.878,7.722,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:27.7,0,1.961,1.451,9.297,41.461,21.774,-10.852,-0.266,-0.336,0.158
20:27.8,0,1.961,1.765,9.179,170.991,98.504,133.496,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:27.9,1,2.628,-0.157,9.101,-176.765,93.217,-5.635,-0.366,-0.231,-0.034
20:28.0,1,1.844,1.53,9.297,-443.896,28.591,-94.33,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:28.1,0,1.961,2.432,9.885,91.409,-49.461,136.974,-0.266,-0.336,0.158
20:28.2,0,2.511,2.511,10.513,60.73,-172.591,84.8,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:28.3,1,1.922,0.863,8.708,-34.296,92.104,-16.835,-0.366,-0.231,-0.034
20:28.4,1,1.491,1.138,8.826,-119.791,158.4,-30.33,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:28.5,0,2.707,3.334,10.042,167.304,-18.017,-46.33,-0.266,-0.336,0.158
20:28.5,0,2.824,3.334,9.022,72.904,-13.287,-50.991,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:28.6,1,1.294,0.863,9.611,-14.47,57.809,-11.061,-0.366,-0.231,-0.034
20:28.7,1,0.941,0.863,9.611,-57.6,2.713,7.93,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:28.8,0,2.55,3.452,9.297,-49.878,-44.383,60.73,-0.266,-0.336,0.158
20:28.9,0,2.785,3.138,9.257,-44.939,-27.757,29.565,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:29.0,1,1.255,0.314,9.65,-2.922,-13.217,2.783,-0.366,-0.231,-0.034
20:29.1,1,1.138,0.431,9.807,-28.939,-36.452,-9.809,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:29.2,0,2.903,3.177,9.885,-88.07,65.043,-59.757,-0.266,-0.336,0.158
20:29.3,0,2.471,2.981,9.532,-89.809,95.583,-71.93,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:29.4,1,1.726,1.255,9.454,64.974,-139.061,13.009,-0.366,-0.231,-0.034
20:29.5,1,2.197,0.471,10.12,23.513,-214.33,-37.774,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:29.6,0,1.569,2.432,9.964,-246.052,-41.809,-31.235,-0.266,-0.336,0.158
