Switching to IMU channel 0,,,,,,,,,,
02:53.9,0,1.844,8.748,5.139,498.504,6.47,292.8,-0.376,0.114,0.159
02:54.0,0,3.295,8.434,4.55,168.557,-339.617,-34.296,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:54.1,1,-1.059,1.294,9.532,-46.748,-30.678,-56,-0.366,-0.055,-0.017
02:54.2,1,-1.412,1.294,9.807,-42.922,-32.278,-35.617,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:54.3,0,3.962,9.14,3.53,379.409,-23.722,116.8,-0.376,0.114,0.159
02:54.4,0,4.433,9.297,2.628,-75.965,-665.322,-122.991,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:54.5,1,-1.334,1.255,8.904,-34.852,-19.826,-14.191,-0.366,-0.055,-0.017
02:54.6,1,-1.334,1.412,9.297,-6.261,-7.165,4.243,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:54.7,0,2.903,10.944,1.334,505.53,119.235,126.122,-0.376,0.114,0.159
02:54.8,0,2.981,9.689,0.902,-16.904,-527.722,-123.2,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:54.9,1,-1.648,1.451,9.179,-30.4,-74.017,-19.061,-0.366,-0.055,-0.017
02:55.0,1,-1.098,1.608,9.061,-19.896,-40.904,-31.165,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:55.1,0,3.413,10.317,-0.275,310.122,-81.739,-39.861,-0.376,0.114,0.159
02:55.2,0,2.981,9.689,-1.255,340.591,-47.513,-74.157,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:55.3,1,-1.255,1.334,9.571,-65.809,-71.791,-24.417,-0.366,-0.055,-0.017
02:55.4,1,-1.098,1.648,9.101,-24,0.07,-29.357,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:55.5,0,2.981,9.454,-2.864,325.704,81.809,-15.861,-0.376,0.114,0.159
02:55.6,0,3.334,10.67,-2.942,408.626,87.165,-15.304,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:55.7,1,-1.608,1.098,8.355,60.243,215.235,26.157,-0.366,-0.055,-0.017
02:55.8,1,-1.491,1.687,9.022,2.783,144.974,-0.07,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:55.9,0,2.393,8.983,-4.668,225.67,40.626,-84.661,-0.376,0.114,0.159
02:56.0,0,2.001,8.081,-5.374,167.165,96.07,-28.939,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:56.1,1,-1.726,1.648,9.061,-8.139,35.826,36.035,-0.366,-0.055,-0.017
02:56.2,1,-2.04,1.569,9.14,-11.478,58.226,34.435,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:56.3,0,2.667,8.63,-6.119,86.122,25.878,-28.87,-0.376,0.114,0.159
02:56.4,0,1.804,8.787,-6.159,-57.391,-88.07,14.191,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:56.5,1,-2.197,1.255,9.65,-22.4,-2.017,-45.426,-0.366,-0.055,-0.017
